MANDT	MATNR	WERKS	ALTSL	APOKZ	AUSDT	AUSSS	BESKZ	BSTFE	BSTMA	BSTMI	BSTRF	BWESB	DIBER	DISGR	DISLS	DISMM	DISPO	DZEIT	EISBE	EKGRP	FEVOR	FHORI	FXHOR	KAUSF	KAUTB	KZAUS	LAGPR	LGRAD	LOSFX	LVORM	MAABC	MATGR	MINBE	MISKZ	MMSTA	MRPPP	NFMAT	PLIFZ	PLNTY	PRCTR	QMATV	SBDKZ	SCHGT	SHFLG	SHPRO	SHZET	SOBSL	STDPD	STRGR	TAKZT	TRAME	UMLMC	USEQU	VERKZ	VINT1	VINT2	VRMOD	WEBAZ	WZEIT
800	FSB-0032	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0032	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0033	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0033	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0033	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0034	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0034	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0034	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0035	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0035	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0035	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0036	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0036	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0036	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0037	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0037	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0037	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0038	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0038	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0038	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0039	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0039	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0039	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0040	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0040	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0040	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0041	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0041	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0041	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0042	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0042	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0042	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0043	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0043	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0043	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0044	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0044	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0044	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0045	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0045	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSB-0045	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M001	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M001	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M002	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M002	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M003	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FSL-M003	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	FTL	3100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G-1000	1000				0	F	0	0	0	0	0						0	0				000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	G-1000	3000				0	F	0	0	0	0	0						0	0	004			000	0				0	0				0					0		0000003010						00				0	0	0			000	000		0	0
800	G-1000	3200				0	F	0	0	0	0	0			EX	PD	002	0	0			001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	G-2300	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G-2300-10	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G-2300-20	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G-2300-30	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G0011-GSKT_OIL_PMP	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1100-GSKT_INTK_CA	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1145-CYL_HD_GSKT	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1200-GSKT_EXH_PIP	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1300-GSKT_FLG_AB_	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1310-GSKT_FLG_RNG	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1400-GSKT_INTK_AI	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1410-GSKT_INTK_CY	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1700-GSKT_BLK_UPR	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1701-GSKT_BLK_MID	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1702-GSKT_BLK_MID	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1703-GSKT_BLK_MID	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1704-GSKT_BLK_MID	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1705-GSKT_BLK_LWR	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1732-GSKT_VAL_CAM	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1733-GSKT_VAL_CAM	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1734-GSKT_VAL_CAM	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1811-COOLANT _GSK	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1812-COOLANT_GSKT	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1877-GSKT_COOLING	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G1898-GSKT_COOLING	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5554	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5554	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5554	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5555	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5555	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	G5555	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GBT-FINISH1	1100				0	X	0	0	0	0	0		0031	EX	PD	001	1	0			001	001	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	GBT-PACK1	1100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	GBT-RAW1	1100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	GBT-RAW2	1100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	GBT-SEMI1	1100				0	X	0	0	0	0	0			EX	PD	001	1	0			001	001	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	GC-001	3200				0	E	0	0	0	0	0		0025	EX	PD	001	4	0		101	000	000	0				0	0				0					0				1				00			25	0	0	0			000	000		0	0
800	GC-001-01	3200				0	E	0	0	0	0	0			EX	PD	001	2	0		101	000	000	0				0	0				0					0				2				00				0	0	0			000	000		0	0
800	GC-001-02	3200				0	E	0	0	0	0	0			EX	PD	001	2	0		101	000	000	0				0	0				0					0				2				00				0	0	0			000	000		0	0
800	GC-001-03	3200				0	E	0	0	0	0	0			EX	PD	001	2	0		101	000	000	0				0	0				0					0				2				00				0	0	0			000	000		0	0
800	GC-001-04	3200				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	001		000	000	0				0	0				0					2				2				00				0	0	0			000	000		0	0
800	GC-001-05	3200				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	001		000	000	0				0	0				0					2				2				00				0	0	0			000	000		1	0
800	GC-002	3200				0	F	0	0	0	0	0		0025	EX	PD	001	4	0	001		000	000	0				0	0				0					0				1				00				0	0	0			000	000		0	0
800	GC-003	3200				0	X	0	0	0	0	0		0025	EX	PD	001	4	0		101	000	000	0				0	0				0					0				2				00				0	0	0			000	000		0	0
800	GC-004	3200				0	F	0	0	0	0	0		0025	EX	PD	001	0	0	001		000	000	0				0	0				0					2				2				00				0	0	0			000	000		0	0
800	GEARS	3800				0	X	0	0	0	0	0		0031		ND		0	0	001			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GENERIC	1100				0	X	0	0	0	0	0		0031	EX	PD	001	1	0			001	001	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	GG-BOX-001	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDE-001	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDE-002	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDE-003	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDE-100	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDG-001	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDG-002	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-CDG-003	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-GAS	1000				0	E	0	0	0	0	0		0025	EX	PD	001	10	0			001	000	0				0	0		C		0					0		0000001500		1				00			25	0	0	0			000	000		0	0
800	GG-IS	1000				0	E	0	0	0	0	0		0025	EX	PD	001	10	0			001	000	0				0	0		C		0					0		0000001500		1				00			25	0	0	0			000	000		0	0
800	GG-MAN-E	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-MAN-F	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-MAN-G	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-SET	1000				0	E	0	0	0	0	0			EX	PD	001	10	0			001	000	0				0	0		C		0					0		0000001500		1				00			25	0	0	0			000	000		0	0
800	GG-TAP-001	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-TAP-002	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GG-TAP-003	1000				0	F	0	0	0	0	0		0030	EX	PD	001	0	0	001		001	000	0				0	0		C		0					10		0000001500						00			30	0	0	0			000	000		1	0
800	GH-1000	3100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GH-1000	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GH-1000	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GH-1000	3000				0	X	0	0	0	0	0						0	0	004			000	0				0	0				0					0		0000003010						00				0	0	0			000	000		0	0
800	GH-1000	1000				0	X	0	0	0	0	0						0	0	007			000	0				0	0				0					0		0000001010						00				0	0	0			000	000		1	0
800	GLUE	3100				0	F	10000	0	0	0	0		0000	FX	X0	200	0	0	APO		000	000	15				0	0				0					5				2				00				0	0	0			000	000		0	0
800	GRAPHICS CARD:1	3800				0		0	0	0	0	0						0	0	001			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GS-1000	3100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GS-1000	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GS-1000	SG01				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GS-1000	3000				0	X	0	0	0	0	0						0	0	004			000	0				0	0				0					0		0000003010						00				0	0	0			000	000		0	0
800	GS-1000	1000				0	X	0	0	0	0	0						0	0	007			000	0				0	0				0					0		0000001010						00				0	0	0			000	000		1	0
800	GSS-NAV-001	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-0011	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-0012	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-0013	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-0014	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-002	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-0021	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-003	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GSS-NAV-400	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-001	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-002	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-002	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-004	3000				0		0	0	0	0	0						0	0	003			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-010	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-011	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-020	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-11	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-110	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-111	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-1400-700	1000				0	E	0	0	0	0	0		0031		ND		0	0			000	000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	GTS-1400-705	1000				0	F	20	0	0	0	0		0000	FX	VB	001	0	0	002		000	000	0				0	0				10					1		0000009999		2				00				0	0	0			000	000		1	0
800	GTS-1400-710	1000				0	F	20	0	0	0	0		0000	FX	VB	001	0	0	002		000	000	0				0	0				10					1		0000009999		2				00				0	0	0			000	000		1	0
800	GTS-1400-715	1000				0	F	20	0	0	0	0		0000	FX	VB	001	0	0	002		000	000	0				0	0				10					1		0000009999		2				00				0	0	0			000	000		1	0
800	GTS-14001	1000				0	E	0	0	0	0	0		0031		ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14001	1100				0	E	0	0	0	0	0		0031		ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14001	3000				0	E	0	0	0	0	0		0031		ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14002	1000				0	E	0	0	0	0	0		0000		ND		0	0	000			000	0				0	0				0					6								00				0	0	0			000	000		0	0
800	GTS-14002	1100				0	E	0	0	0	0	0		0000		ND		0	0	000			000	0				0	0				0					6								00				0	0	0			000	000		0	0
800	GTS-14002	3000				0	E	0	0	0	0	0		0000		ND		0	0	000			000	0				0	0				0					6								00				0	0	0			000	000		0	0
800	GTS-14003	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14003	1100				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14003	3000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14003X	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14003X	1100				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14003X	3000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14004	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14004	1100				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14004	3000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14005	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14005	1100				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14005	3000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14006	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14006	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14006	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14007	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14007	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14007	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14008	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14008	1100				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14008	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14009	1000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14009	1100				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14009	3000				0	E	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14010	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14010	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14010	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14011	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14011	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14011	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14012	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14012	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14012	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14013	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14013	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14013	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14014	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14014	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14014	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14015	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14015	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14015	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14016	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14016	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14016	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14017	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14017	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14017	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14018	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14018	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14018	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14019	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14019	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14019	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14020	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14020	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14020	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14021	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14021	1100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14021	3000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	GTS-14022	1000				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
